file,qualified_name,start_line,end_line,source_kind,generated,rustycpp_status,migration_class,reason
src/ip_resolver.hpp,~ip_resolver_t,66,66,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/ipc_connecter.cpp,if,66,66,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/ipc_connecter.cpp,if,77,79,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/mechanism.cpp,property_len,98,100,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mechanism.cpp,name_len,103,105,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mechanism.cpp,if,242,242,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/mechanism.cpp,strequals,273,278,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mechanism.hpp,encode,38,39,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mechanism.hpp,decode,40,41,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mechanism.hpp,zap_msg_available,44,44,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/msg.hpp,close_and_return,299,301,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/msg.hpp,close_and_return,309,311,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,mutex_t,19,20,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,lock,23,24,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,try_lock,25,26,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,unlock,27,28,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,mutex_t,48,50,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,~mutex_t,54,55,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,lock,56,57,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,try_lock,58,60,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,unlock,66,67,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/mutex.hpp,mutex_t,84,86,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/mutex.hpp,~mutex_t,96,98,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/mutex.hpp,lock,105,107,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/mutex.hpp,try_lock,111,113,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/mutex.hpp,unlock,121,123,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/norm_engine.cpp,if,430,432,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/norm_engine.cpp,normWrapperThread,814,815,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/norm_engine.hpp,SetRxReady,88,89,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/norm_engine.hpp,SetSync,91,92,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/norm_engine.hpp,IncrementBufferCount,99,99,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/options.cpp,sockopt_invalid,21,23,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/options.cpp,do_getsockopt_curve_key,60,63,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/options.cpp,do_setsockopt,76,81,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/options.cpp,do_setsockopt_string_allow_empty_strict,116,122,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/options.cpp,do_setsockopt_string_allow_empty_relaxed,135,141,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/options.cpp,do_setsockopt_set,150,155,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/options.cpp,if,307,308,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/options.cpp,if,313,315,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
