file,qualified_name,start_line,end_line,source_kind,generated,rustycpp_status,migration_class,reason
src/deptran/raft/coordinator.h,coordinator_raft_should_finish_accept_without_learn,64,102,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_submission_is_available,69,105,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_append_is_available,74,98,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_callback_is_ready,78,96,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,coordinator_raft_append_should_cancel_on_term_change,82,117,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,new,98,378,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,curr_ballot,108,145,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,set_curr_ballot,113,156,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,in_submission,118,157,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,set_in_submission,123,167,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,in_append_entries,128,171,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,set_in_append_entries,133,181,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,min_index,138,173,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,set_min_index,143,183,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/coordinator.h,n_replica,77,77,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
